attendance_id,student_id,group_id,date,status
A005811,S0238,G026,2026-08-05,present
A005812,S0273,G026,2026-08-05,late
A005813,S0016,G026,2026-08-07,present
A005814,S0102,G026,2026-08-07,present
A005815,S0115,G026,2026-08-07,late
A005816,S0117,G026,2026-08-07,present
A005817,S0132,G026,2026-08-07,present
A005818,S0176,G026,2026-08-07,present
A005819,S0196,G026,2026-08-07,present
A005820,S0226,G026,2026-08-07,present
A005821,S0238,G026,2026-08-07,absent
A005822,S0273,G026,2026-08-07,late
A005823,S0016,G026,2026-08-11,excused
A005824,S0102,G026,2026-08-11,present
A005825,S0115,G026,2026-08-11,present
A005826,S0117,G026,2026-08-11,absent
A005827,S0132,G026,2026-08-11,present
A005828,S0176,G026,2026-08-11,present
A005829,S0196,G026,2026-08-11,present
A005830,S0226,G026,2026-08-11,present
A005831,S0238,G026,2026-08-11,present
A005832,S0273,G026,2026-08-11,present
A005833,S0016,G026,2026-08-13,present
A005834,S0102,G026,2026-08-13,present
A005835,S0115,G026,2026-08-13,present
A005836,S0117,G026,2026-08-13,present
A005837,S0132,G026,2026-08-13,present
A005838,S0176,G026,2026-08-13,late
A005839,S0196,G026,2026-08-13,present
A005840,S0226,G026,2026-08-13,absent
A005841,S0238,G026,2026-08-13,present
A005842,S0273,G026,2026-08-13,present
A005843,S0016,G026,2026-08-15,late
A005844,S0102,G026,2026-08-15,present
A005845,S0115,G026,2026-08-15,present
A005846,S0117,G026,2026-08-15,present
A005847,S0132,G026,2026-08-15,present
A005848,S0176,G026,2026-08-15,late
A005849,S0196,G026,2026-08-15,excused
A005850,S0226,G026,2026-08-15,present
A005851,S0238,G026,2026-08-15,present
A005852,S0273,G026,2026-08-15,present
A005853,S0016,G026,2026-08-17,present
A005854,S0102,G026,2026-08-17,present
A005855,S0115,G026,2026-08-17,present
A005856,S0117,G026,2026-08-17,late
A005857,S0132,G026,2026-08-17,late
A005858,S0176,G026,2026-08-17,present
A005859,S0196,G026,2026-08-17,present
A005860,S0226,G026,2026-08-17,excused
A005861,S0238,G026,2026-08-17,present
A005862,S0273,G026,2026-08-17,present
A005863,S0016,G026,2026-08-19,present
A005864,S0102,G026,2026-08-19,present
A005865,S0115,G026,2026-08-19,present
A005866,S0117,G026,2026-08-19,present
A005867,S0132,G026,2026-08-19,present
A005868,S0176,G026,2026-08-19,absent
A005869,S0196,G026,2026-08-19,present
A005870,S0226,G026,2026-08-19,absent
A005871,S0238,G026,2026-08-19,present
A005872,S0273,G026,2026-08-19,present
A005873,S0016,G026,2026-08-21,excused
A005874,S0102,G026,2026-08-21,present
A005875,S0115,G026,2026-08-21,present
A005876,S0117,G026,2026-08-21,present
A005877,S0132,G026,2026-08-21,present
A005878,S0176,G026,2026-08-21,present
A005879,S0196,G026,2026-08-21,late
A005880,S0226,G026,2026-08-21,late
A005881,S0238,G026,2026-08-21,present
A005882,S0273,G026,2026-08-21,present
A005883,S0016,G026,2026-08-25,present
A005884,S0102,G026,2026-08-25,present
A005885,S0115,G026,2026-08-25,present
A005886,S0117,G026,2026-08-25,present
A005887,S0132,G026,2026-08-25,present
A005888,S0176,G026,2026-08-25,present
A005889,S0196,G026,2026-08-25,present
A005890,S0226,G026,2026-08-25,present
A005891,S0238,G026,2026-08-25,present
A005892,S0273,G026,2026-08-25,late
A005893,S0016,G026,2026-08-27,present
A005894,S0102,G026,2026-08-27,present
A005895,S0115,G026,2026-08-27,present
A005896,S0117,G026,2026-08-27,present
A005897,S0132,G026,2026-08-27,present
A005898,S0176,G026,2026-08-27,present
A005899,S0196,G026,2026-08-27,present
A005900,S0226,G026,2026-08-27,present
A005901,S0238,G026,2026-08-27,present
A005902,S0273,G026,2026-08-27,late
A005903,S0016,G026,2026-08-29,present
A005904,S0102,G026,2026-08-29,present
A005905,S0115,G026,2026-08-29,late
A005906,S0117,G026,2026-08-29,present
A005907,S0132,G026,2026-08-29,excused
A005908,S0176,G026,2026-08-29,late
A005909,S0196,G026,2026-08-29,present
A005910,S0226,G026,2026-08-29,present
A005911,S0238,G026,2026-08-29,absent
A005912,S0273,G026,2026-08-29,present
A005913,S0016,G026,2026-08-31,present
A005914,S0102,G026,2026-08-31,present
A005915,S0115,G026,2026-08-31,absent
A005916,S0117,G026,2026-08-31,present
A005917,S0132,G026,2026-08-31,present
A005918,S0176,G026,2026-08-31,present
A005919,S0196,G026,2026-08-31,present
A005920,S0204,G026,2026-08-31,absent
A005921,S0226,G026,2026-08-31,present
A005922,S0238,G026,2026-08-31,present
A005923,S0273,G026,2026-08-31,present
A005924,S0038,G028,2026-06-26,present
A005925,S0038,G028,2026-06-30,present
A005926,S0038,G028,2026-07-02,present
A005927,S0038,G028,2026-07-04,late
A005928,S0162,G028,2026-07-04,present
A005929,S0225,G028,2026-07-04,present
A005930,S0038,G028,2026-07-06,late
A005931,S0162,G028,2026-07-06,absent
A005932,S0225,G028,2026-07-06,present
A005933,S0038,G028,2026-07-08,present
A005934,S0162,G028,2026-07-08,absent
A005935,S0225,G028,2026-07-08,late
A005936,S0038,G028,2026-07-10,late
A005937,S0162,G028,2026-07-10,present
A005938,S0225,G028,2026-07-10,present
A005939,S0038,G028,2026-07-14,present
A005940,S0162,G028,2026-07-14,absent
A005941,S0225,G028,2026-07-14,present
A005942,S0038,G028,2026-07-16,present
A005943,S0162,G028,2026-07-16,present
A005944,S0225,G028,2026-07-16,present
A005945,S0038,G028,2026-07-18,present
A005946,S0162,G028,2026-07-18,present
A005947,S0225,G028,2026-07-18,present
A005948,S0038,G028,2026-07-20,present
A005949,S0162,G028,2026-07-20,present
A005950,S0225,G028,2026-07-20,present
A005951,S0038,G028,2026-07-22,excused
A005952,S0162,G028,2026-07-22,present
A005953,S0225,G028,2026-07-22,present
A005954,S0038,G028,2026-07-24,present
A005955,S0127,G028,2026-07-24,absent
A005956,S0162,G028,2026-07-24,present
A005957,S0225,G028,2026-07-24,present
A005958,S0290,G028,2026-07-24,present
A005959,S0038,G028,2026-07-28,present
A005960,S0127,G028,2026-07-28,present
A005961,S0162,G028,2026-07-28,present
A005962,S0225,G028,2026-07-28,present
A005963,S0290,G028,2026-07-28,present
A005964,S0038,G028,2026-07-30,present
A005965,S0127,G028,2026-07-30,excused
A005966,S0162,G028,2026-07-30,present
A005967,S0225,G028,2026-07-30,absent
A005968,S0290,G028,2026-07-30,excused
A005969,S0038,G028,2026-08-01,present
A005970,S0127,G028,2026-08-01,present
A005971,S0162,G028,2026-08-01,present
A005972,S0225,G028,2026-08-01,present
A005973,S0290,G028,2026-08-01,present
A005974,S0038,G028,2026-08-03,present
A005975,S0127,G028,2026-08-03,present
A005976,S0162,G028,2026-08-03,present
A005977,S0225,G028,2026-08-03,present
A005978,S0290,G028,2026-08-03,present
A005979,S0038,G028,2026-08-05,present
A005980,S0127,G028,2026-08-05,present
A005981,S0162,G028,2026-08-05,present
A005982,S0225,G028,2026-08-05,excused
A005983,S0290,G028,2026-08-05,present
A005984,S0038,G028,2026-08-07,late
A005985,S0127,G028,2026-08-07,late
A005986,S0162,G028,2026-08-07,present
A005987,S0225,G028,2026-08-07,present
A005988,S0290,G028,2026-08-07,late
A005989,S0013,G028,2026-08-11,present
A005990,S0038,G028,2026-08-11,present
A005991,S0127,G028,2026-08-11,present
A005992,S0162,G028,2026-08-11,present
A005993,S0225,G028,2026-08-11,absent
A005994,S0290,G028,2026-08-11,present
A005995,S0013,G028,2026-08-13,present
A005996,S0038,G028,2026-08-13,present
A005997,S0127,G028,2026-08-13,present
A005998,S0162,G028,2026-08-13,present
A005999,S0225,G028,2026-08-13,late
A006000,S0229,G028,2026-08-13,present
A006001,S0290,G028,2026-08-13,present
A006002,S0013,G028,2026-08-15,present
A006003,S0038,G028,2026-08-15,present
A006004,S0127,G028,2026-08-15,late
A006005,S0162,G028,2026-08-15,present
A006006,S0225,G028,2026-08-15,present
A006007,S0229,G028,2026-08-15,excused
A006008,S0290,G028,2026-08-15,present
A006009,S0013,G028,2026-08-17,absent
A006010,S0038,G028,2026-08-17,late
A006011,S0127,G028,2026-08-17,absent
A006012,S0162,G028,2026-08-17,present
A006013,S0197,G028,2026-08-17,present
A006014,S0225,G028,2026-08-17,present
A006015,S0229,G028,2026-08-17,present
A006016,S0251,G028,2026-08-17,present
A006017,S0290,G028,2026-08-17,present
A006018,S0013,G028,2026-08-19,excused
A006019,S0038,G028,2026-08-19,present
A006020,S0127,G028,2026-08-19,present
A006021,S0162,G028,2026-08-19,present
A006022,S0197,G028,2026-08-19,present
A006023,S0225,G028,2026-08-19,present
A006024,S0229,G028,2026-08-19,present
A006025,S0251,G028,2026-08-19,present
A006026,S0290,G028,2026-08-19,absent
A006027,S0013,G028,2026-08-21,present
A006028,S0038,G028,2026-08-21,absent
A006029,S0127,G028,2026-08-21,present
A006030,S0162,G028,2026-08-21,present
A006031,S0197,G028,2026-08-21,present
A006032,S0225,G028,2026-08-21,present
A006033,S0229,G028,2026-08-21,present
A006034,S0251,G028,2026-08-21,present
A006035,S0290,G028,2026-08-21,absent
A006036,S0013,G028,2026-08-25,present
A006037,S0038,G028,2026-08-25,present
A006038,S0127,G028,2026-08-25,present
A006039,S0162,G028,2026-08-25,present
A006040,S0197,G028,2026-08-25,late
A006041,S0225,G028,2026-08-25,present
A006042,S0229,G028,2026-08-25,present
A006043,S0251,G028,2026-08-25,present
A006044,S0290,G028,2026-08-25,present
A006045,S0013,G028,2026-08-27,present
A006046,S0038,G028,2026-08-27,present
A006047,S0127,G028,2026-08-27,late
A006048,S0162,G028,2026-08-27,present
A006049,S0197,G028,2026-08-27,present
A006050,S0225,G028,2026-08-27,present
A006051,S0229,G028,2026-08-27,present
A006052,S0251,G028,2026-08-27,present
A006053,S0290,G028,2026-08-27,late
A006054,S0013,G028,2026-08-29,present
A006055,S0038,G028,2026-08-29,present
A006056,S0127,G028,2026-08-29,present
A006057,S0162,G028,2026-08-29,present
A006058,S0197,G028,2026-08-29,present
A006059,S0225,G028,2026-08-29,present
A006060,S0229,G028,2026-08-29,absent
A006061,S0251,G028,2026-08-29,present
A006062,S0290,G028,2026-08-29,present
A006063,S0013,G028,2026-08-31,present
A006064,S0038,G028,2026-08-31,present
A006065,S0127,G028,2026-08-31,present
A006066,S0162,G028,2026-08-31,present
A006067,S0197,G028,2026-08-31,absent
A006068,S0225,G028,2026-08-31,present
A006069,S0229,G028,2026-08-31,present
A006070,S0251,G028,2026-08-31,present
A006071,S0290,G028,2026-08-31,present
A006072,S0268,G029,2026-06-30,present
A006073,S0268,G029,2026-07-02,present
A006074,S0268,G029,2026-07-04,present
A006075,S0268,G029,2026-07-06,late
A006076,S0268,G029,2026-07-08,present
A006077,S0268,G029,2026-07-10,present
A006078,S0252,G029,2026-07-14,present
A006079,S0268,G029,2026-07-14,present
A006080,S0252,G029,2026-07-16,present
A006081,S0268,G029,2026-07-16,present
A006082,S0252,G029,2026-07-18,present
A006083,S0268,G029,2026-07-18,present
A006084,S0252,G029,2026-07-20,present
A006085,S0268,G029,2026-07-20,present
A006086,S0252,G029,2026-07-22,late
A006087,S0268,G029,2026-07-22,present
A006088,S0252,G029,2026-07-24,present
A006089,S0268,G029,2026-07-24,present
A006090,S0252,G029,2026-07-28,present
A006091,S0268,G029,2026-07-28,present
A006092,S0252,G029,2026-07-30,present
A006093,S0268,G029,2026-07-30,present
A006094,S0252,G029,2026-08-01,present
A006095,S0268,G029,2026-08-01,present
A006096,S0252,G029,2026-08-03,present
A006097,S0268,G029,2026-08-03,present
A006098,S0053,G029,2026-08-05,present
A006099,S0252,G029,2026-08-05,present
A006100,S0268,G029,2026-08-05,excused
A006101,S0053,G029,2026-08-07,present
A006102,S0252,G029,2026-08-07,present
A006103,S0268,G029,2026-08-07,present
A006104,S0053,G029,2026-08-11,present
A006105,S0252,G029,2026-08-11,present
A006106,S0268,G029,2026-08-11,late
A006107,S0053,G029,2026-08-13,present
A006108,S0252,G029,2026-08-13,absent
A006109,S0268,G029,2026-08-13,absent
A006110,S0053,G029,2026-08-15,present
A006111,S0252,G029,2026-08-15,present
A006112,S0268,G029,2026-08-15,present
A006113,S0053,G029,2026-08-17,absent
A006114,S0252,G029,2026-08-17,absent
A006115,S0268,G029,2026-08-17,present
A006116,S0053,G029,2026-08-19,present
A006117,S0252,G029,2026-08-19,present
A006118,S0268,G029,2026-08-19,present
A006119,S0053,G029,2026-08-21,present
A006120,S0252,G029,2026-08-21,present
A006121,S0268,G029,2026-08-21,absent
A006122,S0053,G029,2026-08-25,present
A006123,S0227,G029,2026-08-25,present
A006124,S0252,G029,2026-08-25,present
A006125,S0268,G029,2026-08-25,present
A006126,S0053,G029,2026-08-27,present
A006127,S0227,G029,2026-08-27,absent
A006128,S0252,G029,2026-08-27,present
A006129,S0268,G029,2026-08-27,late
A006130,S0053,G029,2026-08-29,present
A006131,S0227,G029,2026-08-29,present
A006132,S0252,G029,2026-08-29,present
A006133,S0268,G029,2026-08-29,present
A006134,S0053,G029,2026-08-31,present
A006135,S0227,G029,2026-08-31,present
A006136,S0252,G029,2026-08-31,present
A006137,S0268,G029,2026-08-31,present
A006138,S0254,G030,2026-03-16,present
A006139,S0254,G030,2026-03-18,absent
A006140,S0254,G030,2026-03-20,present
A006141,S0254,G030,2026-03-24,absent
A006142,S0254,G030,2026-03-26,present
A006143,S0254,G030,2026-03-28,present
A006144,S0254,G030,2026-03-30,present
A006145,S0254,G030,2026-04-01,late
A006146,S0254,G030,2026-04-03,absent
A006147,S0296,G030,2026-04-03,absent
A006148,S0254,G030,2026-04-07,present
A006149,S0296,G030,2026-04-07,present
A006150,S0090,G030,2026-04-09,present
A006151,S0144,G030,2026-04-09,present
A006152,S0254,G030,2026-04-09,present
A006153,S0296,G030,2026-04-09,present
A006154,S0080,G030,2026-04-11,absent
A006155,S0090,G030,2026-04-11,present
A006156,S0144,G030,2026-04-11,present
A006157,S0254,G030,2026-04-11,present
A006158,S0296,G030,2026-04-11,present
A006159,S0080,G030,2026-04-13,present
A006160,S0090,G030,2026-04-13,present
A006161,S0144,G030,2026-04-13,present
A006162,S0254,G030,2026-04-13,present
A006163,S0278,G030,2026-04-13,present
A006164,S0296,G030,2026-04-13,present
A006165,S0080,G030,2026-04-15,present
A006166,S0090,G030,2026-04-15,present
A006167,S0144,G030,2026-04-15,present
A006168,S0254,G030,2026-04-15,present
A006169,S0278,G030,2026-04-15,present
A006170,S0296,G030,2026-04-15,present
A006171,S0080,G030,2026-04-17,present
A006172,S0090,G030,2026-04-17,present
A006173,S0144,G030,2026-04-17,present
A006174,S0254,G030,2026-04-17,late
A006175,S0278,G030,2026-04-17,excused
A006176,S0296,G030,2026-04-17,present
A006177,S0080,G030,2026-04-21,present
A006178,S0090,G030,2026-04-21,present
A006179,S0144,G030,2026-04-21,present
A006180,S0254,G030,2026-04-21,present
A006181,S0278,G030,2026-04-21,present
A006182,S0296,G030,2026-04-21,excused
A006183,S0080,G030,2026-04-23,present
A006184,S0090,G030,2026-04-23,present
A006185,S0144,G030,2026-04-23,present
A006186,S0254,G030,2026-04-23,present
A006187,S0278,G030,2026-04-23,present
A006188,S0296,G030,2026-04-23,present
A006189,S0080,G030,2026-04-25,present
A006190,S0090,G030,2026-04-25,absent
A006191,S0144,G030,2026-04-25,present
A006192,S0254,G030,2026-04-25,present
A006193,S0278,G030,2026-04-25,absent
A006194,S0296,G030,2026-04-25,present
A006195,S0080,G030,2026-04-27,present
A006196,S0090,G030,2026-04-27,late
A006197,S0144,G030,2026-04-27,present
A006198,S0254,G030,2026-04-27,present
A006199,S0278,G030,2026-04-27,present
A006200,S0296,G030,2026-04-27,late
A006201,S0080,G030,2026-04-29,present
A006202,S0090,G030,2026-04-29,present
A006203,S0144,G030,2026-04-29,present
A006204,S0254,G030,2026-04-29,present
A006205,S0278,G030,2026-04-29,present
A006206,S0296,G030,2026-04-29,present
A006207,S0080,G030,2026-05-01,present
A006208,S0090,G030,2026-05-01,present
A006209,S0144,G030,2026-05-01,present
A006210,S0254,G030,2026-05-01,present
A006211,S0278,G030,2026-05-01,present
A006212,S0296,G030,2026-05-01,present
A006213,S0080,G030,2026-05-05,present
A006214,S0090,G030,2026-05-05,present
A006215,S0144,G030,2026-05-05,present
A006216,S0147,G030,2026-05-05,present
A006217,S0254,G030,2026-05-05,present
A006218,S0278,G030,2026-05-05,absent
A006219,S0296,G030,2026-05-05,present
A006220,S0080,G030,2026-05-07,present
A006221,S0090,G030,2026-05-07,present
A006222,S0144,G030,2026-05-07,present
A006223,S0147,G030,2026-05-07,present
A006224,S0254,G030,2026-05-07,present
A006225,S0278,G030,2026-05-07,present
A006226,S0296,G030,2026-05-07,present
A006227,S0080,G030,2026-05-09,excused
A006228,S0090,G030,2026-05-09,present
A006229,S0144,G030,2026-05-09,present
A006230,S0147,G030,2026-05-09,excused
A006231,S0254,G030,2026-05-09,present
A006232,S0278,G030,2026-05-09,present
A006233,S0296,G030,2026-05-09,present
A006234,S0080,G030,2026-05-11,present
A006235,S0090,G030,2026-05-11,present
A006236,S0144,G030,2026-05-11,absent
A006237,S0147,G030,2026-05-11,present
A006238,S0254,G030,2026-05-11,present
A006239,S0278,G030,2026-05-11,late
A006240,S0296,G030,2026-05-11,present
A006241,S0080,G030,2026-05-13,excused
A006242,S0090,G030,2026-05-13,present
A006243,S0144,G030,2026-05-13,absent
A006244,S0147,G030,2026-05-13,present
A006245,S0254,G030,2026-05-13,absent
A006246,S0278,G030,2026-05-13,late
A006247,S0296,G030,2026-05-13,present
A006248,S0080,G030,2026-05-15,present
A006249,S0090,G030,2026-05-15,excused
A006250,S0144,G030,2026-05-15,present
A006251,S0147,G030,2026-05-15,late
A006252,S0254,G030,2026-05-15,present
A006253,S0278,G030,2026-05-15,present
A006254,S0296,G030,2026-05-15,absent
A006255,S0080,G030,2026-05-19,present
A006256,S0090,G030,2026-05-19,present
A006257,S0144,G030,2026-05-19,present
A006258,S0147,G030,2026-05-19,present
A006259,S0254,G030,2026-05-19,present
A006260,S0278,G030,2026-05-19,absent
A006261,S0296,G030,2026-05-19,absent
A006262,S0080,G030,2026-05-21,present
A006263,S0090,G030,2026-05-21,present
A006264,S0144,G030,2026-05-21,present
A006265,S0147,G030,2026-05-21,present
A006266,S0254,G030,2026-05-21,absent
A006267,S0278,G030,2026-05-21,absent
A006268,S0296,G030,2026-05-21,present
A006269,S0080,G030,2026-05-23,present
A006270,S0090,G030,2026-05-23,present
A006271,S0144,G030,2026-05-23,late
A006272,S0147,G030,2026-05-23,present
A006273,S0254,G030,2026-05-23,present
A006274,S0278,G030,2026-05-23,absent
A006275,S0296,G030,2026-05-23,present
A006276,S0080,G030,2026-05-25,absent
A006277,S0090,G030,2026-05-25,absent
A006278,S0144,G030,2026-05-25,absent
A006279,S0147,G030,2026-05-25,present
A006280,S0254,G030,2026-05-25,absent
A006281,S0278,G030,2026-05-25,present
A006282,S0296,G030,2026-05-25,present
A006283,S0080,G030,2026-05-27,late
A006284,S0090,G030,2026-05-27,present
A006285,S0144,G030,2026-05-27,present
A006286,S0147,G030,2026-05-27,present
A006287,S0254,G030,2026-05-27,absent
A006288,S0278,G030,2026-05-27,present
A006289,S0296,G030,2026-05-27,late
A006290,S0080,G030,2026-05-29,excused
A006291,S0090,G030,2026-05-29,present
A006292,S0144,G030,2026-05-29,present
A006293,S0147,G030,2026-05-29,present
A006294,S0254,G030,2026-05-29,present
A006295,S0278,G030,2026-05-29,present
A006296,S0296,G030,2026-05-29,present
A006297,S0080,G030,2026-06-02,present
A006298,S0090,G030,2026-06-02,present
A006299,S0144,G030,2026-06-02,present
A006300,S0147,G030,2026-06-02,present
A006301,S0151,G030,2026-06-02,present
A006302,S0254,G030,2026-06-02,present
A006303,S0278,G030,2026-06-02,present
A006304,S0296,G030,2026-06-02,present
A006305,S0080,G030,2026-06-04,present
A006306,S0090,G030,2026-06-04,present
A006307,S0144,G030,2026-06-04,present
A006308,S0147,G030,2026-06-04,present
A006309,S0151,G030,2026-06-04,late
A006310,S0254,G030,2026-06-04,present
A006311,S0278,G030,2026-06-04,present
A006312,S0296,G030,2026-06-04,present
A006313,S0080,G030,2026-06-06,present
